loan_amnt,PD,LGD,EAD,Expected_Loss,actual_default
16000.0,0.46224537,0.4402,16000.0,3255.6865899839995,0
11775.0,0.29597133,0.4402,11775.0,1534.1244732121497,1
6000.0,0.12540404,0.4402,6000.0,331.217150448,0
5000.0,0.22457546,0.4402,5000.0,494.29058746,0
20000.0,0.5514506,0.4402,20000.0,4854.971082399999,1
16000.0,0.17548412,0.4402,16000.0,1235.969753984,0
16000.0,0.18077108,0.4402,16000.0,1273.206870656,0
8000.0,0.38967514,0.4402,8000.0,1372.279973024,1
14000.0,0.1526945,0.4402,14000.0,941.0256645999999,0
5600.0,0.068153255,0.4402,5600.0,168.0059519656,0
2700.0,0.18338227,0.4402,2700.0,217.9571631858,1
16000.0,0.0218619,0.4402,16000.0,153.97773407999998,0
1000.0,0.04348667,0.4402,1000.0,19.142832133999995,1
8000.0,0.06492238,0.4402,8000.0,228.63065340799997,0
10000.0,0.107490435,0.4402,10000.0,473.17289486999994,0
5000.0,0.19113036,0.4402,5000.0,420.67792235999997,0
17500.0,0.2481502,0.4402,17500.0,1911.6250656999998,1
6950.0,0.18919995,0.4402,6950.0,578.8364350305,1
3000.0,0.04278803,0.4402,3000.0,56.50587241799999,0
12000.0,0.10476592,0.4402,12000.0,553.4154958080001,0
11200.0,0.01642425,0.4402,11200.0,80.97549432000001,0
10000.0,0.08495835,0.4402,10000.0,373.98665669999997,0
7200.0,0.24608994,0.4402,7200.0,779.9672994336,1
26500.0,0.11779723,0.4402,26500.0,1374.140027119,1
7325.0,0.025750687,0.4402,7325.0,83.03218895745499,0
21000.0,0.9999727,0.4402,21000.0,9243.94763334,1
12500.0,0.16331989,0.4402,12500.0,898.6676947249999,0
8000.0,0.16973373,0.4402,8000.0,597.734303568,0
13000.0,0.34600037,0.4402,13000.0,1980.021717362,0
24000.0,0.12265979,0.4402,24000.0,1295.876149392,0
20000.0,0.2939311,0.4402,20000.0,2587.7694044,1
2800.0,0.04675788,0.4402,2800.0,57.6318925728,0
12000.0,0.23769863,0.4402,12000.0,1255.619243112,0
25000.0,0.99999094,0.4402,25000.0,11004.9002947,1
4200.0,0.42895067,0.4402,4200.0,793.0611567228,0
24000.0,0.21291797,0.4402,24000.0,2249.435769456,0
20000.0,0.04511797,0.4402,20000.0,397.21860788,0
7200.0,0.04689014,0.4402,7200.0,148.6154853216,0
9000.0,0.24405591,0.4402,9000.0,966.900704238,0
23700.0,0.2268451,0.4402,23700.0,2366.6159485739995,1
7500.0,0.29357573,0.4402,7500.0,969.2402725949999,0
6400.0,0.11325068,0.4402,6400.0,319.0588757504,0
2000.0,0.17998663,0.4402,2000.0,158.460229052,0
20000.0,0.2009619,0.4402,20000.0,1769.2685676,0
6000.0,0.07567017,0.4402,6000.0,199.86005300399998,0
11000.0,0.27912444,0.4402,11000.0,1351.5763633679999,0
10000.0,0.33034813,0.4402,10000.0,1454.19246826,0
29650.0,0.1337458,0.4402,29650.0,1745.640819394,0
3300.0,0.2997688,0.4402,3300.0,435.462145008,0
10000.0,0.13485287,0.4402,10000.0,593.62233374,0
8000.0,0.11791788,0.4402,8000.0,415.25960620800004,0
19200.0,0.5614711,0.4402,19200.0,4745.463901824,1
8000.0,0.15166038,0.4402,8000.0,534.087194208,0
4500.0,0.18185627,0.4402,4500.0,360.2390852429999,0
13500.0,0.21522875,0.4402,13500.0,1279.039892625,0
5000.0,0.10699245,0.4402,5000.0,235.49038245,0
12000.0,0.24120378,0.4402,12000.0,1274.1348474719998,0
28000.0,0.07111629,0.4402,28000.0,876.550944024,0
5000.0,0.43565822,0.4402,5000.0,958.8837422199998,1
10000.0,0.32772198,0.4402,10000.0,1442.63215596,1
4000.0,0.13787843,0.4402,4000.0,242.776339544,0
20800.0,0.23768607,0.4402,20800.0,2176.2916866911996,0
5500.0,0.26003158,0.4402,5500.0,629.5624583379999,0
12000.0,0.16788954,0.4402,12000.0,886.859706096,0
14500.0,0.12894252,0.4402,14500.0,823.027210908,0
11725.0,0.2645472,0.4402,11725.0,1365.4193679839998,0
11375.0,0.12741812,0.4402,11375.0,638.0175668229999,0
23275.0,0.03834546,0.4402,23275.0,392.8743539763,0
20150.0,0.18548691,0.4402,20150.0,1645.2744563073,0
20000.0,0.13333863,0.4402,20000.0,1173.91329852,0
2400.0,0.017740145,0.4402,2400.0,18.7421083896,0
10000.0,0.16517988,0.4402,10000.0,727.12183176,0
15000.0,0.11017703,0.4402,15000.0,727.4989290899999,0
21000.0,0.13427901,0.4402,21000.0,1241.302024242,0
18500.0,0.16875409,0.4402,18500.0,1374.282682733,0
5000.0,0.09482558,0.4402,5000.0,208.71110158,0
11200.0,0.14926326,0.4402,11200.0,735.9036949824,0
10000.0,0.99996567,0.4402,10000.0,4401.84887934,1
5000.0,0.18534091,0.4402,5000.0,407.9353429099999,0
20000.0,0.26210973,0.4402,20000.0,2307.61406292,0
9600.0,0.33084467,0.4402,9600.0,1398.1231078464,1
10100.0,0.14751156,0.4402,10100.0,655.8393459912,0
2000.0,0.11234587,0.4402,2000.0,98.909303948,0
24000.0,0.3015983,0.4402,24000.0,3186.3257198399997,0
35000.0,0.19277897,0.4402,35000.0,2970.1455907899995,0
5000.0,0.36847967,0.4402,5000.0,811.0237536699999,0
23500.0,0.12342173,0.4402,23500.0,1276.7607703309998,0
30000.0,0.12448956,0.4402,30000.0,1644.0091293599999,1
28000.0,0.23841085,0.4402,28000.0,2938.55677276,0
28000.0,0.99993646,0.4402,28000.0,12324.816831376,1
8000.0,0.18002716,0.4402,8000.0,633.9836466559999,0
28000.0,0.18529953,0.4402,28000.0,2283.9278869679997,0
3000.0,0.39552024,0.4402,3000.0,522.324028944,0
5400.0,0.17776328,0.4402,5400.0,422.5575376224,0
15000.0,0.26849127,0.4402,15000.0,1772.8478558099998,1
16400.0,0.1046359,0.4402,16400.0,755.395860152,0
20800.0,0.26643017,0.4402,20800.0,2439.4772653472,0
10000.0,0.27907208,0.4402,10000.0,1228.47529616,0
20000.0,0.02541553,0.4402,20000.0,223.75832611999996,0
15000.0,0.30775937,0.4402,15000.0,2032.13512011,0
6800.0,0.24796246,0.4402,6800.0,742.2409092656,0
8400.0,0.061964132,0.4402,8400.0,229.12353161375998,0
4500.0,0.09494149,0.4402,4500.0,188.069597541,0
4000.0,0.18751912,0.4402,4000.0,330.183666496,0
25000.0,0.12203549,0.4402,25000.0,1343.0005674499998,0
6000.0,0.009970449,0.4402,6000.0,26.333949898799997,0
30000.0,0.39943022,0.4402,30000.0,5274.87548532,0
5000.0,0.31789777,0.4402,5000.0,699.6929917699999,0
12000.0,0.049376115,0.4402,12000.0,260.824389876,0
7200.0,0.5233929,0.4402,7200.0,1658.8623929760001,1
20000.0,0.097075805,0.4402,20000.0,854.65538722,0
3000.0,0.31562194,0.4402,3000.0,416.810333964,1
16000.0,0.28640613,0.4402,16000.0,2017.2156548159999,0
10000.0,0.40794167,0.4402,10000.0,1795.7592313399998,0
9000.0,0.2115089,0.4402,9000.0,837.95596002,0
11950.0,0.9999466,0.4402,11950.0,5260.109095174,1
18000.0,0.07591105,0.4402,18000.0,601.4887957799999,0
16800.0,0.9999889,0.4402,16800.0,7395.277911503999,1
35000.0,0.10936182,0.4402,35000.0,1684.93756074,0
6125.0,0.22362928,0.4402,6125.0,602.954855468,0
11400.0,0.20367011,0.4402,11400.0,1022.0736396107999,0
20000.0,0.16293432,0.4402,20000.0,1434.4737532799998,0
2000.0,0.11895116,0.4402,2000.0,104.72460126399999,0
15000.0,0.13333455,0.4402,15000.0,880.4080336499999,0
22400.0,0.23839162,0.4402,22400.0,2350.6558011776,1
24000.0,0.99999493,0.4402,24000.0,10564.746436464,1
29500.0,0.055954546,0.4402,29500.0,726.6201389014,0
31000.0,0.08901626,0.4402,31000.0,1214.733687212,0
5000.0,0.2898594,0.4402,5000.0,637.9805393999999,0
11200.0,0.99999046,0.4402,11200.0,4930.1929655103995,1
16000.0,0.0391695,0.4402,16000.0,275.8786224,1
7000.0,0.075550646,0.4402,7000.0,232.8017605844,0
7400.0,0.2021485,0.4402,7400.0,658.4946957799999,0
2000.0,0.19621967,0.4402,2000.0,172.751797468,1
12300.0,0.11344208,0.4402,12300.0,614.2276044768,0
8500.0,0.060430758,0.4402,8500.0,226.1137672086,0
7300.0,0.33609226,0.4402,7300.0,1080.0190338195998,0
10075.0,0.13823278,0.4402,10075.0,613.0644527917,0
9600.0,0.19754755,0.4402,9600.0,834.8201424959999,0
24000.0,0.14448349,0.4402,24000.0,1526.4391751519997,0
5875.0,0.1411736,0.4402,5875.0,365.09963498,0
13975.0,0.14967586,0.4402,13975.0,920.7752071686999,0
14575.0,0.38954884,0.4402,14575.0,2499.3122457885997,0
16225.0,0.26672015,0.4402,16225.0,1904.98065773675,1
10000.0,0.2597344,0.4402,10000.0,1143.3508287999998,1
7450.0,0.045790855,0.4402,7450.0,150.17065106394998,0
17000.0,0.020441353,0.4402,17000.0,152.97082104019998,0
15000.0,0.081449255,0.4402,15000.0,537.809430765,1
20000.0,0.018156027,0.4402,20000.0,159.84566170800002,0
5000.0,0.42432877,0.4402,5000.0,933.94762277,0
20000.0,0.33091506,0.4402,20000.0,2913.37618824,0
5000.0,0.065597996,0.4402,5000.0,144.381189196,0
8000.0,0.029762276,0.4402,8000.0,104.8108311616,0
12000.0,0.18178964,0.4402,12000.0,960.2855943359999,0
18000.0,0.025210252,0.4402,18000.0,199.75595274719998,0
35000.0,0.13771214,0.4402,35000.0,2121.73094098,0
12000.0,0.2968462,0.4402,12000.0,1568.06036688,0
15000.0,0.11641891,0.4402,15000.0,768.71406273,0
6000.0,0.029126387,0.4402,6000.0,76.9286133444,0
12000.0,0.99953204,0.4402,12000.0,5279.928048096,1
10000.0,0.081992246,0.4402,10000.0,360.929866892,0
11175.0,0.010640647,0.4402,11175.0,52.343843145045,0
6400.0,0.3868287,0.4402,6400.0,1089.804759936,0
35000.0,0.07523495,0.4402,35000.0,1159.14487465,0
27000.0,0.06876319,0.4402,27000.0,817.2780184259999,1
6000.0,0.17011604,0.4402,6000.0,449.31048484799993,0
7500.0,0.13147561,0.4402,7500.0,434.06672641499995,1
30000.0,0.10846324,0.4402,30000.0,1432.3655474399998,0
16000.0,0.19859262,0.4402,16000.0,1398.7275411839998,0
9600.0,0.20524438,0.4402,9600.0,867.3463303295999,0
24000.0,0.3341593,0.4402,24000.0,3530.3261726399996,0
15000.0,0.99999136,0.4402,15000.0,6602.94295008,1
8000.0,0.020978251,0.4402,8000.0,73.87700872159999,0
34000.0,0.14687212,0.4402,34000.0,2198.205645616,0
20000.0,0.14647377,0.4402,20000.0,1289.55507108,0
5000.0,0.0830737,0.4402,5000.0,182.84521370000002,0
8675.0,0.038016655,0.4402,8675.0,145.175531031425,0
7000.0,0.45551088,0.4402,7000.0,1403.6112256319998,0
15000.0,0.3088609,0.4402,15000.0,2039.4085226999998,1
12000.0,0.23615076,0.4402,12000.0,1247.4427746239999,0
20000.0,0.1348518,0.4402,20000.0,1187.2352471999998,0
20000.0,0.10960822,0.4402,20000.0,964.9907688799999,0
4875.0,0.26723745,0.4402,4875.0,573.48488676375,0
24000.0,0.08017108,0.4402,24000.0,846.991425984,0
35000.0,0.12823363,0.4402,35000.0,1975.6955374099998,0
14250.0,0.20865662,0.4402,14250.0,1308.8716787669998,0
30000.0,0.052820202,0.4402,30000.0,697.5435876119999,0
28800.0,0.07857181,0.4402,28800.0,996.1145499456001,0
6000.0,0.29465878,0.4402,6000.0,778.2527697359999,0
16000.0,0.044265322,0.4402,16000.0,311.7695159104,0
4850.0,0.31159773,0.4402,4850.0,665.2518056181,0
25000.0,0.33979797,0.4402,25000.0,3739.4766598499996,0
13200.0,0.031175042,0.4402,13200.0,181.14694604687998,0
20000.0,0.30675066,0.4402,20000.0,2700.63281064,0
25000.0,0.18459716,0.4402,25000.0,2031.4917458,0
8000.0,0.055900294,0.4402,8000.0,196.8584753504,0
10000.0,0.101199955,0.4402,10000.0,445.48220190999996,0
14075.0,0.2335582,0.4402,14075.0,1447.083398933,0
6500.0,0.09620969,0.4402,6500.0,275.284785997,0
5000.0,0.9999867,0.4402,5000.0,2200.9707267,1
15000.0,0.24372543,0.4402,15000.0,1609.3190142899998,0
9150.0,0.46259013,0.4402,9150.0,1863.2344033179,0
6000.0,0.19517125,0.4402,6000.0,515.4863055,0
10000.0,0.27423847,0.4402,10000.0,1207.19774494,0
3500.0,0.041231293,0.4402,3500.0,63.5250531251,0
11000.0,0.14458595,0.4402,11000.0,700.11408709,0
5000.0,0.059211314,0.4402,5000.0,130.324102114,0
6000.0,0.139731,0.4402,6000.0,369.05751719999995,0
35000.0,0.23007484,0.4402,35000.0,3544.7630598799997,0
6000.0,0.08225854,0.4402,6000.0,217.261255848,0
7500.0,0.25438604,0.4402,7500.0,839.8555110599999,0
18000.0,0.072152875,0.4402,18000.0,571.71052035,0
8700.0,0.6192661,0.4402,8700.0,2371.628153814,1
10800.0,0.077113405,0.4402,10800.0,366.6094655148,0
6000.0,0.15869689,0.4402,6000.0,419.150225868,0
10000.0,0.39857137,0.4402,10000.0,1754.51117074,1
6000.0,0.037942372,0.4402,6000.0,100.2133929264,0
32450.0,0.34008396,0.4402,32450.0,4857.9259257804,1
17150.0,0.13473184,0.4402,17150.0,1017.1485948512,0
24000.0,0.5208458,0.4402,24000.0,5502.63170784,1
24000.0,0.09929167,0.4402,24000.0,1048.996635216,0
6000.0,0.07721591,0.4402,6000.0,203.94266149199998,0
14150.0,0.16098292,0.4402,14150.0,1002.7352415836,0
6000.0,0.2731502,0.4402,6000.0,721.44430824,0
5750.0,0.10441141,0.4402,5750.0,264.28094042149996,0
11000.0,0.19309148,0.4402,11000.0,934.987564456,0
35000.0,0.21053883,0.4402,35000.0,3243.77175381,0
17850.0,0.08416603,0.4402,17850.0,661.3404723471,0
1000.0,0.030441027,0.4402,1000.0,13.400140085399999,0
5600.0,0.032545093,0.4402,5600.0,80.22755965616,0
19500.0,0.02858235,0.4402,19500.0,245.34803416499997,0
8000.0,0.19156188,0.4402,8000.0,674.6043166079999,0
18800.0,0.058416877,0.4402,18800.0,483.44405400152,0
10525.0,0.06016946,0.4402,10525.0,278.7714259733,0
6700.0,0.33127287,0.4402,6700.0,977.0363264057999,0
6500.0,0.03777968,0.4402,6500.0,108.09899838400001,0
20000.0,0.2667788,0.4402,20000.0,2348.7205552,0
16000.0,0.22733107,0.4402,16000.0,1601.138192224,0
25000.0,0.1165108,0.4402,25000.0,1282.201354,0
15000.0,0.0924254,0.4402,15000.0,610.2849162,0
15000.0,0.2605421,0.4402,15000.0,1720.3594862999998,1
17600.0,0.2182634,0.4402,17600.0,1691.0000567679997,0
7675.0,0.077721745,0.4402,7675.0,262.585635743575,0
4800.0,0.023051757,0.4402,4800.0,48.707440470719995,0
4000.0,0.16947222,0.4402,4000.0,298.406684976,0
12000.0,0.2001745,0.4402,12000.0,1057.4017787999999,0
30000.0,0.11341551,0.4402,30000.0,1497.76522506,1
20000.0,0.2881732,0.4402,20000.0,2537.0768528,0
11000.0,0.024957238,0.4402,11000.0,120.84793784360001,0
22500.0,0.20830655,0.4402,22500.0,2063.172224475,0
10000.0,0.17960855,0.4402,10000.0,790.6368371,0
1000.0,0.13830733,0.4402,1000.0,60.882886666000005,1
8000.0,0.06926256,0.4402,8000.0,243.91503129599997,1
5000.0,0.31629616,0.4402,5000.0,696.16784816,1
16800.0,0.9999871,0.4402,16800.0,7395.264599855999,1
16000.0,0.20590468,0.4402,16000.0,1450.227842176,0
15500.0,0.13592477,0.4402,15500.0,927.428298187,0
10000.0,0.2178666,0.4402,10000.0,959.0487732,0
21000.0,0.113721944,0.4402,21000.0,1051.2683947248,0
10200.0,0.33127117,0.4402,10200.0,1487.4208041467998,0
18000.0,0.06062496,0.4402,18000.0,480.3679330559999,0
28000.0,0.04476737,0.4402,28000.0,551.784695672,1
28000.0,0.09635062,0.4402,28000.0,1187.579201872,0
17000.0,0.061210047,0.4402,17000.0,458.05926571979995,0
5000.0,0.30736455,0.4402,5000.0,676.5093745500001,0
16700.0,0.18277873,0.4402,16700.0,1343.6685889982,0
10000.0,0.04583097,0.4402,10000.0,201.74792993999998,0
10000.0,0.30421275,0.4402,10000.0,1339.1445254999999,1
28000.0,0.33844876,0.4402,28000.0,4171.584036256,0
10000.0,0.056988902,0.4402,10000.0,250.865146604,0
10000.0,0.15381934,0.4402,10000.0,677.11273468,0
20000.0,0.12103595,0.4402,20000.0,1065.6005037999998,0
20000.0,0.21752612,0.4402,20000.0,1915.0999604799997,0
11000.0,0.26942244,0.4402,11000.0,1304.5973389679998,1
25000.0,0.11866428,0.4402,25000.0,1305.9004014,0
21000.0,0.20975035,0.4402,21000.0,1938.9741854699998,0
8000.0,0.20152251,0.4402,8000.0,709.6816712159999,0
30000.0,0.30743575,0.4402,30000.0,4059.9965144999996,1
21275.0,0.08173513,0.4402,21275.0,765.47033490815,0
12000.0,0.075289086,0.4402,12000.0,397.70706788639995,0
32000.0,0.24267803,0.4402,32000.0,3418.459801792,0
15000.0,0.08491049,0.4402,15000.0,560.6639654700001,0
16000.0,0.060903683,0.4402,16000.0,428.9568201056,0
11300.0,0.32858372,0.4402,11300.0,1634.4608550471999,1
14075.0,0.12686191,0.4402,14075.0,786.0129249066499,0
12000.0,0.3262666,0.4402,12000.0,1723.4706878400002,0
3225.0,0.30298272,0.4402,3225.0,430.1279035344,0
6500.0,0.9993808,0.4402,6500.0,2859.5282830399997,1
15000.0,0.11726006,0.4402,15000.0,774.26817618,0
15000.0,0.33202747,0.4402,15000.0,2192.37738441,0
6000.0,0.09875521,0.4402,6000.0,260.83226065199995,0
17250.0,0.19867513,0.4402,17250.0,1508.6296658985,0
21000.0,0.027851414,0.4402,21000.0,257.4640412988,0
3500.0,0.3113368,0.4402,3500.0,479.6766077600001,0
6000.0,0.9992513,0.4402,6000.0,2639.2225335599996,1
4000.0,0.032108635,0.4402,4000.0,56.53688450800001,0
8000.0,0.256842,0.4402,8000.0,904.4947872,0
26900.0,0.037206143,0.4402,26900.0,440.57207759733996,0
24000.0,0.24775088,0.4402,24000.0,2617.4384970240003,1
12000.0,0.34419,0.4402,12000.0,1818.149256,0
10500.0,0.03250582,0.4402,10500.0,150.24515062199998,0
10000.0,0.05210302,0.4402,10000.0,229.35749403999998,0
18000.0,0.0936879,0.4402,18000.0,742.3454444399999,0
11000.0,0.22093551,0.4402,11000.0,1069.813926522,0
7000.0,0.1195023,0.4402,7000.0,368.23438722,0
25000.0,0.53152156,0.4402,25000.0,5849.3947677999995,1
24000.0,0.102362156,0.4402,24000.0,1081.4357057088,0
3000.0,0.11198939,0.4402,3000.0,147.89318843399997,1
20000.0,0.15313399,0.4402,20000.0,1348.1916479599997,0
15000.0,0.13097923,0.4402,15000.0,864.85585569,0
5000.0,0.26446545,0.4402,5000.0,582.08845545,0
1800.0,0.32534015,0.4402,1800.0,257.786521254,0
10000.0,0.24522807,0.4402,10000.0,1079.49396414,0
10000.0,0.15294828,0.4402,10000.0,673.27832856,0
5000.0,0.054325502,0.4402,5000.0,119.570429902,0
12000.0,0.124053985,0.4402,12000.0,655.302770364,0
27000.0,0.99999666,0.4402,27000.0,11885.360302763998,1
20000.0,0.11237753,0.4402,20000.0,989.37177412,0
25200.0,0.109110184,0.4402,25200.0,1210.36363551936,0
17975.0,0.26298395,0.4402,17975.0,2080.88548785025,1
15000.0,0.45554888,0.4402,15000.0,3007.98925464,0
16525.0,0.37602308,0.4402,16525.0,2735.3065709594002,0
10000.0,0.06532054,0.4402,10000.0,287.54101707999996,0
30000.0,0.25046226,0.4402,30000.0,3307.60460556,0
8000.0,0.07451366,0.4402,8000.0,262.407305056,0
35000.0,0.1320808,0.4402,35000.0,2034.9688855999998,0
3000.0,0.16739954,0.4402,3000.0,221.067832524,1
10000.0,0.07656786,0.4402,10000.0,337.05171972,0
20000.0,0.05676498,0.4402,20000.0,499.75888391999996,0
14000.0,0.22393997,0.4402,14000.0,1380.0972471159998,0
12000.0,0.052952483,0.4402,12000.0,279.7161961992,0
15000.0,0.18968089,0.4402,15000.0,1252.4629166699997,0
13200.0,0.15201236,0.4402,13200.0,883.2890995104001,0
20000.0,0.12473749,0.4402,20000.0,1098.18886196,0
15000.0,0.0643429,0.4402,15000.0,424.85616869999996,1
24000.0,0.055649407,0.4402,24000.0,587.9248550735999,0
2400.0,0.089135855,0.4402,2400.0,94.1702480904,0
26575.0,0.029385626,0.4402,26575.0,343.76230942019004,0
17650.0,0.19395754,0.4402,17650.0,1506.9589257562002,0
8000.0,0.22533725,0.4402,8000.0,793.5476596,1
10000.0,0.49522746,0.4402,10000.0,2179.99127892,1
12300.0,0.12452911,0.4402,12300.0,674.2578849306,0
7025.0,0.20756441,0.4402,7025.0,641.8732193060499,0
12050.0,0.3489893,0.4402,12050.0,1851.1823328129997,1
8425.0,0.24641408,0.4402,8425.0,913.8722022848,1
6000.0,0.093277775,0.4402,6000.0,246.36525932999996,0
17500.0,0.23260847,0.4402,17500.0,1791.899348645,0
29125.0,0.15542294,0.4402,29125.0,1992.6503147255,0
15000.0,0.307136,0.4402,15000.0,2028.019008,0
28000.0,0.19639733,0.4402,28000.0,2420.714930648,0
30000.0,0.030333338,0.4402,30000.0,400.582061628,0
14400.0,0.1273286,0.4402,14400.0,807.1207159679999,0
2400.0,0.09993705,0.4402,2400.0,105.58149458399998,0
35000.0,0.33969116,0.4402,35000.0,5233.621702119999,0
20000.0,0.2792852,0.4402,20000.0,2458.8269007999997,0
28000.0,0.084511325,0.4402,28000.0,1041.6527874199999,0
15000.0,0.24667485,0.4402,15000.0,1628.7940345499999,0
6150.0,0.17847827,0.4402,6150.0,483.1817268921,0
35000.0,0.23207846,0.4402,35000.0,3575.6328332199996,0
15000.0,0.043405328,0.4402,15000.0,286.605380784,0
35000.0,0.24101107,0.4402,35000.0,3713.2575554899995,0
4000.0,0.041324016,0.4402,4000.0,72.76332737279999,0
28800.0,0.14320569,0.4402,28800.0,1815.5273684544,1
15000.0,0.2153942,0.4402,15000.0,1422.2479025999999,0
20000.0,0.1247599,0.4402,20000.0,1098.3861596,0
16000.0,0.19117713,0.4402,16000.0,1346.498762016,0
7200.0,0.057983804,0.4402,7200.0,183.77618774975997,0
10000.0,0.16221924,0.4402,10000.0,714.0890944799999,0
13875.0,0.10869749,0.4402,13875.0,663.8998119847499,0
35000.0,0.40008026,0.4402,35000.0,6164.03656582,0
31525.0,0.24734274,0.4402,31525.0,3432.4506425157,0
16725.0,0.022109566,0.4402,16725.0,162.77825269227,0
18000.0,0.082830094,0.4402,18000.0,656.3125328184001,0
19000.0,0.052227683,0.4402,19000.0,436.8218950754,0
5050.0,0.07111677,0.4402,5050.0,158.09329087769999,1
4900.0,0.028204456,0.4402,4900.0,60.83644750287999,0
21000.0,0.43827063,0.4402,21000.0,4051.461357846,1
15000.0,0.10428513,0.4402,15000.0,688.59471339,0
28000.0,0.29463804,0.4402,28000.0,3631.5906258239997,0
6000.0,0.27030537,0.4402,6000.0,713.930543244,1
12000.0,0.07774454,0.4402,12000.0,410.677758096,0
13200.0,0.3799371,0.4402,13200.0,2207.6777107440003,0
6500.0,0.5916022,0.4402,6500.0,1692.7513748599997,0
5600.0,0.06149543,0.4402,5600.0,151.59361440159998,0
11900.0,0.182387,0.4402,11900.0,955.41241306,0
19425.0,0.17244889,0.4402,19425.0,1474.59062676765,0
6000.0,0.12970455,0.4402,6000.0,342.57565746,0
24000.0,0.012248035,0.4402,24000.0,129.39804016800002,0
8000.0,0.23552315,0.4402,8000.0,829.4183250399999,1
12500.0,0.34172666,0.4402,12500.0,1880.3509466500002,1
4800.0,0.22438732,0.4402,4800.0,474.1214316672,0
15000.0,0.037294038,0.4402,15000.0,246.252532914,0
13000.0,0.27852485,0.4402,13000.0,1593.8863066099998,1
9600.0,0.096287794,0.4402,9600.0,406.90451442048,0
11200.0,0.06272071,0.4402,11200.0,309.22815327039996,0
8000.0,0.30969164,0.4402,8000.0,1090.6100794239999,0
35000.0,0.037673723,0.4402,35000.0,580.4390502609999,0
11200.0,0.16281953,0.4402,11200.0,802.7393595871998,0
24000.0,0.101562575,0.4402,24000.0,1072.9882923599998,0
32000.0,0.20967898,0.4402,32000.0,2953.6219838719994,1
8000.0,0.073761724,0.4402,8000.0,259.75928723839996,0
20000.0,0.08138389,0.4402,20000.0,716.50376756,0
20000.0,0.063063316,0.4402,20000.0,555.2094340639999,0
19200.0,0.12539804,0.4402,19200.0,1059.8441703935998,0
16725.0,0.9999872,0.4402,16725.0,7362.250761983999,1
32325.0,0.05428787,0.4402,32325.0,772.48734608955,0
4800.0,0.15572612,0.4402,4800.0,329.04306251519995,0
22400.0,0.0904112,0.4402,22400.0,891.4978293759999,0
18525.0,0.11163856,0.4402,18525.0,910.3795234247999,0
32400.0,0.24399714,0.4402,32400.0,3480.0043293072,0
15000.0,0.015330436,0.4402,15000.0,101.22686890799999,0
12000.0,0.08936607,0.4402,12000.0,472.067328168,0
22000.0,0.04779884,0.4402,22000.0,462.90308609600004,0
15000.0,0.48429117,0.4402,15000.0,3197.77459551,1
10000.0,0.26689565,0.4402,10000.0,1174.8746512999999,1
9000.0,0.078090005,0.4402,9000.0,309.376981809,0
8400.0,0.45544103,0.4402,8400.0,1684.0751878104,1
17000.0,0.26825818,0.4402,17000.0,2007.483264212,0
6400.0,0.15033445,0.4402,6400.0,423.534239296,1
12000.0,0.33883715,0.4402,12000.0,1789.8733611599998,1
5000.0,0.13016526,0.4402,5000.0,286.49373726,0
2000.0,0.2631994,0.4402,2000.0,231.72075175999996,0
6000.0,0.12041748,0.4402,6000.0,318.04664817599996,0
14275.0,0.06663617,0.4402,14275.0,418.73203003534996,0
6000.0,0.30696177,0.4402,6000.0,810.747426924,1
9000.0,0.0831363,0.4402,9000.0,329.36939333999993,0
10000.0,0.19838297,0.4402,10000.0,873.2818339399998,1
18000.0,0.18020964,0.4402,18000.0,1427.909103504,0
18400.0,0.027904687,0.4402,18400.0,226.01903520015998,0
10000.0,0.09342763,0.4402,10000.0,411.26842726,0
7000.0,0.27316934,0.4402,7000.0,841.7440042759999,1
4550.0,0.049049,0.4402,4550.0,98.24073259,0
20000.0,0.03860125,0.4402,20000.0,339.8454049999999,0
8000.0,0.9999752,0.4402,8000.0,3521.5126643199997,1
27000.0,0.14054698,0.4402,27000.0,1670.4570760919999,0
14000.0,0.9999962,0.4402,14000.0,6162.77658136,1
21000.0,0.24023706,0.4402,21000.0,2220.799430052,0
12000.0,0.2623833,0.4402,12000.0,1386.0135439199998,0
9600.0,0.33009738,0.4402,9600.0,1394.9651200895998,0
12000.0,0.028652776,0.4402,12000.0,151.3554239424,0
3000.0,0.28934297,0.4402,3000.0,382.106326182,1
15000.0,0.29496998,0.4402,15000.0,1947.6867779400002,0
25000.0,0.023280622,0.4402,25000.0,256.20324511,0
15000.0,0.12797213,0.4402,15000.0,844.9999743899999,0
24200.0,0.10702951,0.4402,24200.0,1140.1682453084,0
5000.0,0.15360236,0.4402,5000.0,338.07879436,0
14000.0,0.29648757,0.4402,14000.0,1827.193596396,1
10000.0,0.072875306,0.4402,10000.0,320.797097012,0
24000.0,0.01590592,0.4402,24000.0,168.04286361599998,0
9100.0,0.41076308,0.4402,9100.0,1645.4429611255998,0
25000.0,0.017767545,0.4402,25000.0,195.531832725,0
15000.0,0.17685856,0.4402,15000.0,1167.7970716799998,1
12000.0,0.06442511,0.4402,12000.0,340.3192010639999,1
12000.0,0.13682774,0.4402,12000.0,722.778853776,0
9000.0,0.09218698,0.4402,9000.0,365.226377364,1
6500.0,0.24661103,0.4402,6500.0,705.628140139,1
30000.0,0.29103017,0.4402,30000.0,3843.3444250199996,0
9000.0,0.107044436,0.4402,9000.0,424.0886465448,0
